Order_ID,Date,Customer_ID,Menu_Item_ID,Menu_Item_Name,Category,Price,Quantity,Total_Price,Restaurant_Location,Payment_Method,Delivery_Status
322,2024-03-04 14:24:28,31,1,Garlic Bread,Appetizer,14.59,1,14.59,Suburb,Online Payment,Picked Up
323,2024-04-30 19:05:34,26,2,Margherita Pizza,Main Course,8.35,3,25.05,Suburb,Online Payment,Delivered
323,2024-02-11 23:33:12,26,4,Cappuccino,Beverage,8.28,3,24.84,Suburb,Cash,Picked Up
323,2024-08-12 17:43:57,26,2,Chicken Alfredo,Main Course,15.15,2,30.3,Suburb,Cash,Delivered
323,2024-01-10 23:20:24,26,3,Gelato,Dessert,11.33,1,11.33,Suburb,Cash,Delivered
324,2024-05-01 03:39:08,49,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Downtown,Online Payment,Picked Up
324,2024-08-11 14:48:52,49,3,Gelato,Dessert,11.33,1,11.33,Downtown,Credit Card,Picked Up
324,2024-09-20 01:20:03,49,4,Limoncello,Beverage,12.58,3,37.74,Downtown,Cash,Delivered
324,2024-05-25 18:06:51,49,1,Stuffed Mushrooms,Appetizer,9.13,1,9.13,Downtown,Credit Card,Delivered
325,2024-06-03 01:05:14,100,4,Cappuccino,Beverage,8.28,1,8.28,Suburb,Online Payment,Picked Up
325,2024-10-04 16:25:12,100,2,Spaghetti Carbonara,Main Course,16.05,3,48.15,Suburb,Cash,Delivered
325,2024-03-18 00:34:03,100,3,Panna Cotta,Dessert,6.3,3,18.9,Suburb,Cash,Delivered
325,2024-01-30 12:20:18,100,3,Gelato,Dessert,11.33,2,22.66,Suburb,Online Payment,Picked Up
325,2024-08-17 22:45:07,100,2,Chicken Alfredo,Main Course,15.15,1,15.15,Suburb,Credit Card,Delivered
326,2024-09-25 04:59:34,28,2,Chicken Alfredo,Main Course,15.15,1,15.15,Suburb,Online Payment,Picked Up
326,2024-11-18 13:29:19,28,4,Limoncello,Beverage,12.58,3,37.74,Suburb,Online Payment,Delivered
326,2024-08-31 14:19:22,28,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Suburb,Online Payment,Picked Up
327,2024-04-04 07:31:13,58,4,Espresso,Beverage,5.45,1,5.45,Downtown,Credit Card,Picked Up
327,2024-02-09 13:47:20,58,2,Margherita Pizza,Main Course,8.35,3,25.05,Downtown,Online Payment,Picked Up
327,2024-09-27 18:18:35,58,1,Garlic Bread,Appetizer,14.59,1,14.59,Downtown,Online Payment,Picked Up
327,2024-10-27 00:02:37,58,2,Chicken Alfredo,Main Course,15.15,3,45.45,Downtown,Online Payment,Picked Up
327,2024-04-27 02:57:15,58,3,Tiramisu,Dessert,18.38,2,36.76,Downtown,Cash,Picked Up
328,2024-11-26 05:18:26,84,3,Gelato,Dessert,11.33,1,11.33,Downtown,Online Payment,Delivered
328,2024-09-22 17:45:23,84,1,Bruschetta,Appetizer,5.38,3,16.14,Downtown,Cash,Delivered
328,2024-08-21 04:14:30,84,4,Cappuccino,Beverage,8.28,3,24.84,Downtown,Online Payment,Delivered
329,2024-11-08 20:03:53,88,2,Margherita Pizza,Main Course,8.35,3,25.05,Uptown,Online Payment,Picked Up
330,2024-02-17 00:18:53,83,1,Garlic Bread,Appetizer,14.59,3,43.77,Downtown,Credit Card,Delivered
330,2024-11-05 05:22:31,83,3,Panna Cotta,Dessert,6.3,1,6.3,Downtown,Cash,Delivered
331,2024-08-07 18:52:25,23,1,Bruschetta,Appetizer,5.38,2,10.76,Uptown,Credit Card,Picked Up
331,2024-10-30 22:41:24,23,4,Espresso,Beverage,5.45,2,10.9,Uptown,Credit Card,Delivered
331,2024-01-16 22:47:31,23,2,Margherita Pizza,Main Course,8.35,2,16.7,Uptown,Online Payment,Delivered
331,2024-05-14 20:10:25,23,2,Spaghetti Carbonara,Main Course,16.05,3,48.15,Uptown,Cash,Delivered
331,2024-07-25 21:32:44,23,3,Tiramisu,Dessert,18.38,3,55.14,Uptown,Online Payment,Delivered
332,2024-06-15 08:46:20,90,3,Gelato,Dessert,11.33,3,33.99,Downtown,Credit Card,Delivered
332,2024-09-13 21:49:32,90,1,Bruschetta,Appetizer,5.38,2,10.76,Downtown,Credit Card,Picked Up
332,2024-05-23 21:58:15,90,2,Spaghetti Carbonara,Main Course,16.05,2,32.1,Downtown,Online Payment,Delivered
333,2024-01-27 18:43:24,61,2,Margherita Pizza,Main Course,8.35,3,25.05,Downtown,Cash,Picked Up
333,2024-07-15 11:53:46,61,1,Stuffed Mushrooms,Appetizer,9.13,3,27.39,Downtown,Online Payment,Picked Up
333,2024-09-08 11:32:26,61,3,Tiramisu,Dessert,18.38,1,18.38,Downtown,Online Payment,Delivered
333,2024-05-12 12:30:18,61,3,Gelato,Dessert,11.33,1,11.33,Downtown,Cash,Delivered
333,2024-01-05 21:55:35,61,2,Spaghetti Carbonara,Main Course,16.05,3,48.15,Downtown,Online Payment,Picked Up
334,2024-11-25 22:37:07,69,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Suburb,Online Payment,Picked Up
335,2024-06-12 03:13:52,28,1,Stuffed Mushrooms,Appetizer,9.13,1,9.13,Uptown,Cash,Delivered
335,2024-11-15 08:40:46,28,4,Limoncello,Beverage,12.58,3,37.74,Uptown,Online Payment,Delivered
335,2024-07-09 09:00:39,28,4,Cappuccino,Beverage,8.28,3,24.84,Uptown,Credit Card,Delivered
335,2024-02-10 23:41:36,28,2,Margherita Pizza,Main Course,8.35,2,16.7,Uptown,Online Payment,Delivered
335,2024-06-17 08:43:51,28,2,Spaghetti Carbonara,Main Course,16.05,2,32.1,Uptown,Cash,Delivered
336,2024-05-20 15:50:13,93,2,Chicken Alfredo,Main Course,15.15,1,15.15,Suburb,Credit Card,Delivered
336,2024-09-03 20:04:57,93,4,Limoncello,Beverage,12.58,1,12.58,Suburb,Credit Card,Picked Up
336,2024-11-17 20:06:43,93,1,Stuffed Mushrooms,Appetizer,9.13,2,18.26,Suburb,Credit Card,Picked Up
336,2024-06-27 13:04:52,93,2,Margherita Pizza,Main Course,8.35,3,25.05,Suburb,Online Payment,Delivered
337,2024-10-01 16:35:39,73,2,Chicken Alfredo,Main Course,15.15,1,15.15,Suburb,Credit Card,Delivered
337,2024-02-29 09:58:51,73,3,Tiramisu,Dessert,18.38,1,18.38,Suburb,Online Payment,Picked Up
337,2024-06-18 03:02:03,73,1,Stuffed Mushrooms,Appetizer,9.13,2,18.26,Suburb,Credit Card,Delivered
338,2024-03-09 09:42:55,87,3,Panna Cotta,Dessert,6.3,2,12.6,Suburb,Credit Card,Picked Up
338,2024-10-11 23:28:04,87,4,Limoncello,Beverage,12.58,3,37.74,Suburb,Cash,Delivered
338,2024-07-21 15:01:55,87,4,Cappuccino,Beverage,8.28,3,24.84,Suburb,Online Payment,Delivered
339,2024-09-09 14:42:09,36,2,Margherita Pizza,Main Course,8.35,3,25.05,Downtown,Online Payment,Delivered
339,2024-04-14 21:21:01,36,2,Spaghetti Carbonara,Main Course,16.05,3,48.15,Downtown,Online Payment,Picked Up
339,2024-08-27 04:43:09,36,1,Bruschetta,Appetizer,5.38,3,16.14,Downtown,Cash,Delivered
339,2024-11-09 20:57:45,36,4,Espresso,Beverage,5.45,3,16.35,Downtown,Credit Card,Picked Up
339,2024-07-28 00:08:06,36,1,Garlic Bread,Appetizer,14.59,3,43.77,Downtown,Cash,Picked Up
340,2024-10-27 20:10:53,51,4,Limoncello,Beverage,12.58,2,25.16,Downtown,Credit Card,Delivered
340,2024-07-06 18:31:24,51,2,Spaghetti Carbonara,Main Course,16.05,3,48.15,Downtown,Cash,Delivered
340,2024-06-29 12:56:15,51,1,Stuffed Mushrooms,Appetizer,9.13,3,27.39,Downtown,Cash,Picked Up
340,2024-06-18 03:50:54,51,3,Panna Cotta,Dessert,6.3,1,6.3,Downtown,Cash,Delivered
340,2024-11-16 16:24:15,51,1,Bruschetta,Appetizer,5.38,3,16.14,Downtown,Online Payment,Picked Up
341,2024-10-10 21:39:29,46,3,Panna Cotta,Dessert,6.3,1,6.3,Downtown,Credit Card,Picked Up
341,2024-08-18 02:15:49,46,2,Margherita Pizza,Main Course,8.35,1,8.35,Downtown,Cash,Delivered
342,2024-04-14 05:37:39,67,3,Panna Cotta,Dessert,6.3,3,18.9,Uptown,Credit Card,Delivered
342,2024-05-05 04:05:47,67,4,Limoncello,Beverage,12.58,3,37.74,Uptown,Online Payment,Picked Up
342,2024-11-26 18:32:31,67,1,Garlic Bread,Appetizer,14.59,3,43.77,Uptown,Credit Card,Delivered
342,2024-04-05 08:10:50,67,4,Espresso,Beverage,5.45,2,10.9,Uptown,Online Payment,Picked Up
343,2024-11-18 14:58:27,47,3,Gelato,Dessert,11.33,2,22.66,Suburb,Credit Card,Delivered
344,2024-02-03 15:45:24,67,2,Chicken Alfredo,Main Course,15.15,3,45.45,Uptown,Cash,Delivered
344,2024-04-18 07:47:58,67,3,Panna Cotta,Dessert,6.3,2,12.6,Uptown,Cash,Delivered
344,2024-12-08 09:23:53,67,4,Cappuccino,Beverage,8.28,1,8.28,Uptown,Online Payment,Picked Up
345,2024-06-24 01:46:45,28,1,Stuffed Mushrooms,Appetizer,9.13,3,27.39,Downtown,Online Payment,Delivered
345,2024-04-04 16:58:19,28,2,Chicken Alfredo,Main Course,15.15,3,45.45,Downtown,Cash,Picked Up
346,2024-10-18 10:56:45,43,3,Panna Cotta,Dessert,6.3,3,18.9,Suburb,Credit Card,Picked Up
347,2024-06-29 11:23:48,27,4,Cappuccino,Beverage,8.28,1,8.28,Suburb,Cash,Delivered
347,2024-08-09 07:23:01,27,3,Tiramisu,Dessert,18.38,1,18.38,Suburb,Online Payment,Delivered
348,2024-08-25 00:42:13,18,1,Garlic Bread,Appetizer,14.59,2,29.18,Suburb,Cash,Picked Up
348,2024-09-16 11:58:04,18,4,Espresso,Beverage,5.45,3,16.35,Suburb,Online Payment,Delivered
348,2024-05-27 04:26:10,18,1,Stuffed Mushrooms,Appetizer,9.13,3,27.39,Suburb,Online Payment,Picked Up
348,2024-05-10 15:26:37,18,4,Limoncello,Beverage,12.58,1,12.58,Suburb,Cash,Picked Up
348,2024-01-12 03:30:12,18,4,Cappuccino,Beverage,8.28,3,24.84,Suburb,Credit Card,Picked Up
349,2024-07-10 23:16:13,22,4,Espresso,Beverage,5.45,3,16.35,Downtown,Online Payment,Picked Up
349,2024-11-26 11:27:19,22,1,Stuffed Mushrooms,Appetizer,9.13,1,9.13,Downtown,Online Payment,Picked Up
349,2024-05-06 05:21:05,22,4,Limoncello,Beverage,12.58,2,25.16,Downtown,Online Payment,Delivered
349,2024-03-11 14:52:13,22,4,Cappuccino,Beverage,8.28,1,8.28,Downtown,Credit Card,Picked Up
350,2024-07-08 08:17:41,17,2,Margherita Pizza,Main Course,8.35,3,25.05,Downtown,Online Payment,Picked Up
351,2024-03-23 09:06:01,20,1,Stuffed Mushrooms,Appetizer,9.13,2,18.26,Suburb,Online Payment,Delivered
352,2024-05-17 19:12:30,69,1,Bruschetta,Appetizer,5.38,2,10.76,Suburb,Online Payment,Delivered
353,2024-11-05 20:20:11,78,4,Cappuccino,Beverage,8.28,3,24.84,Suburb,Credit Card,Picked Up
354,2024-04-10 08:01:08,48,3,Tiramisu,Dessert,18.38,3,55.14,Downtown,Online Payment,Delivered
354,2024-05-12 04:11:16,48,2,Margherita Pizza,Main Course,8.35,2,16.7,Downtown,Cash,Picked Up
354,2024-04-18 14:36:21,48,3,Panna Cotta,Dessert,6.3,2,12.6,Downtown,Cash,Delivered
354,2024-12-07 21:10:36,48,4,Limoncello,Beverage,12.58,2,25.16,Downtown,Online Payment,Picked Up
354,2024-08-19 12:34:02,48,2,Chicken Alfredo,Main Course,15.15,2,30.3,Downtown,Cash,Delivered
355,2024-09-29 07:30:22,91,4,Espresso,Beverage,5.45,3,16.35,Suburb,Cash,Delivered
356,2024-12-07 19:11:42,49,4,Limoncello,Beverage,12.58,2,25.16,Suburb,Credit Card,Delivered
356,2024-04-17 07:00:35,49,2,Chicken Alfredo,Main Course,15.15,1,15.15,Suburb,Credit Card,Picked Up
357,2024-08-03 20:20:52,34,4,Espresso,Beverage,5.45,3,16.35,Suburb,Credit Card,Delivered
357,2024-01-04 22:36:54,34,2,Chicken Alfredo,Main Course,15.15,2,30.3,Suburb,Online Payment,Picked Up
357,2024-07-19 15:18:53,34,4,Limoncello,Beverage,12.58,1,12.58,Suburb,Credit Card,Picked Up
357,2024-03-15 04:46:29,34,2,Spaghetti Carbonara,Main Course,16.05,2,32.1,Suburb,Credit Card,Picked Up
358,2024-02-03 05:58:14,100,4,Limoncello,Beverage,12.58,2,25.16,Suburb,Online Payment,Delivered
358,2024-04-03 17:36:05,100,1,Stuffed Mushrooms,Appetizer,9.13,1,9.13,Suburb,Cash,Picked Up
358,2024-10-06 15:34:56,100,1,Bruschetta,Appetizer,5.38,2,10.76,Suburb,Online Payment,Delivered
358,2024-06-06 20:11:04,100,2,Margherita Pizza,Main Course,8.35,1,8.35,Suburb,Credit Card,Delivered
359,2024-07-08 17:52:32,12,4,Espresso,Beverage,5.45,2,10.9,Downtown,Cash,Picked Up
359,2024-08-03 14:37:02,12,3,Tiramisu,Dessert,18.38,1,18.38,Downtown,Online Payment,Delivered
359,2024-10-21 10:36:24,12,1,Bruschetta,Appetizer,5.38,3,16.14,Downtown,Credit Card,Picked Up
359,2024-04-03 07:58:53,12,4,Limoncello,Beverage,12.58,3,37.74,Downtown,Online Payment,Picked Up
360,2024-09-25 04:56:44,92,1,Stuffed Mushrooms,Appetizer,9.13,3,27.39,Suburb,Credit Card,Picked Up
361,2024-07-03 21:30:33,2,2,Spaghetti Carbonara,Main Course,16.05,3,48.15,Downtown,Cash,Delivered
361,2024-09-07 20:15:04,2,2,Margherita Pizza,Main Course,8.35,2,16.7,Downtown,Cash,Delivered
361,2024-10-03 10:51:07,2,1,Garlic Bread,Appetizer,14.59,1,14.59,Downtown,Cash,Picked Up
361,2024-07-09 14:47:11,2,3,Gelato,Dessert,11.33,2,22.66,Downtown,Credit Card,Picked Up
361,2024-06-23 01:17:22,2,4,Cappuccino,Beverage,8.28,2,16.56,Downtown,Online Payment,Delivered
362,2024-11-03 22:40:12,67,1,Bruschetta,Appetizer,5.38,3,16.14,Downtown,Credit Card,Picked Up
363,2024-01-07 16:43:07,45,4,Espresso,Beverage,5.45,2,10.9,Uptown,Credit Card,Delivered
363,2024-02-06 03:19:12,45,2,Margherita Pizza,Main Course,8.35,2,16.7,Uptown,Cash,Picked Up
364,2024-04-24 06:28:27,65,1,Bruschetta,Appetizer,5.38,3,16.14,Downtown,Credit Card,Picked Up
364,2024-03-27 01:25:41,65,3,Gelato,Dessert,11.33,3,33.99,Downtown,Credit Card,Picked Up
364,2024-06-06 01:17:30,65,2,Spaghetti Carbonara,Main Course,16.05,3,48.15,Downtown,Credit Card,Delivered
364,2024-09-25 15:55:25,65,2,Chicken Alfredo,Main Course,15.15,2,30.3,Downtown,Credit Card,Picked Up
364,2024-04-04 11:46:06,65,4,Limoncello,Beverage,12.58,3,37.74,Downtown,Cash,Picked Up
365,2024-04-28 22:02:49,15,3,Tiramisu,Dessert,18.38,3,55.14,Uptown,Cash,Delivered
366,2024-09-14 20:33:21,41,3,Gelato,Dessert,11.33,3,33.99,Uptown,Credit Card,Delivered
366,2024-08-13 20:29:27,41,4,Limoncello,Beverage,12.58,2,25.16,Uptown,Cash,Picked Up
366,2024-05-23 07:31:11,41,1,Garlic Bread,Appetizer,14.59,3,43.77,Uptown,Online Payment,Picked Up
367,2024-07-02 19:06:26,10,3,Panna Cotta,Dessert,6.3,2,12.6,Suburb,Cash,Picked Up
367,2024-08-02 22:44:30,10,2,Chicken Alfredo,Main Course,15.15,1,15.15,Suburb,Online Payment,Delivered
368,2024-07-25 04:33:03,64,2,Margherita Pizza,Main Course,8.35,2,16.7,Suburb,Cash,Delivered
368,2024-05-13 12:03:04,64,4,Limoncello,Beverage,12.58,1,12.58,Suburb,Cash,Picked Up
369,2024-06-14 05:58:58,20,1,Bruschetta,Appetizer,5.38,3,16.14,Downtown,Online Payment,Picked Up
370,2024-10-16 16:37:19,79,1,Garlic Bread,Appetizer,14.59,3,43.77,Downtown,Credit Card,Picked Up
370,2024-08-01 17:59:32,79,3,Panna Cotta,Dessert,6.3,1,6.3,Downtown,Online Payment,Picked Up
370,2024-05-08 11:11:54,79,2,Chicken Alfredo,Main Course,15.15,2,30.3,Downtown,Cash,Delivered
370,2024-05-16 15:06:42,79,4,Espresso,Beverage,5.45,1,5.45,Downtown,Online Payment,Picked Up
370,2024-09-29 23:04:58,79,4,Cappuccino,Beverage,8.28,2,16.56,Downtown,Online Payment,Delivered
371,2024-06-25 05:12:44,65,4,Cappuccino,Beverage,8.28,3,24.84,Uptown,Online Payment,Picked Up
371,2024-04-15 05:07:26,65,1,Stuffed Mushrooms,Appetizer,9.13,2,18.26,Uptown,Online Payment,Delivered
371,2024-04-29 01:56:00,65,3,Panna Cotta,Dessert,6.3,1,6.3,Uptown,Online Payment,Delivered
371,2024-04-07 15:15:07,65,1,Bruschetta,Appetizer,5.38,2,10.76,Uptown,Online Payment,Delivered
372,2024-03-30 12:46:13,42,2,Spaghetti Carbonara,Main Course,16.05,2,32.1,Uptown,Credit Card,Picked Up
372,2024-02-16 20:35:39,42,1,Stuffed Mushrooms,Appetizer,9.13,2,18.26,Uptown,Cash,Picked Up
372,2024-10-07 02:51:26,42,3,Gelato,Dessert,11.33,2,22.66,Uptown,Cash,Picked Up
372,2024-03-15 19:00:56,42,4,Limoncello,Beverage,12.58,3,37.74,Uptown,Credit Card,Picked Up
372,2024-05-02 13:07:12,42,2,Margherita Pizza,Main Course,8.35,2,16.7,Uptown,Credit Card,Picked Up
373,2024-02-16 10:19:51,24,4,Espresso,Beverage,5.45,1,5.45,Suburb,Cash,Picked Up
373,2024-10-15 12:09:12,24,4,Cappuccino,Beverage,8.28,1,8.28,Suburb,Online Payment,Picked Up
374,2024-07-27 02:36:50,49,4,Limoncello,Beverage,12.58,2,25.16,Downtown,Cash,Delivered
374,2024-10-23 00:07:19,49,1,Stuffed Mushrooms,Appetizer,9.13,2,18.26,Downtown,Credit Card,Delivered
375,2024-09-25 00:47:26,81,4,Limoncello,Beverage,12.58,3,37.74,Suburb,Online Payment,Delivered
375,2024-03-12 21:43:17,81,2,Chicken Alfredo,Main Course,15.15,2,30.3,Suburb,Cash,Delivered
375,2024-03-15 09:17:28,81,3,Panna Cotta,Dessert,6.3,1,6.3,Suburb,Cash,Picked Up
375,2024-03-25 00:51:03,81,2,Spaghetti Carbonara,Main Course,16.05,2,32.1,Suburb,Online Payment,Delivered
375,2024-10-13 20:17:39,81,3,Gelato,Dessert,11.33,2,22.66,Suburb,Online Payment,Picked Up
376,2024-07-07 01:03:28,34,3,Gelato,Dessert,11.33,2,22.66,Uptown,Cash,Picked Up
376,2024-04-17 09:09:47,34,4,Limoncello,Beverage,12.58,1,12.58,Uptown,Credit Card,Delivered
376,2024-10-08 09:37:18,34,2,Spaghetti Carbonara,Main Course,16.05,3,48.15,Uptown,Online Payment,Delivered
377,2024-08-16 23:20:53,100,2,Chicken Alfredo,Main Course,15.15,2,30.3,Uptown,Online Payment,Picked Up
377,2024-10-22 05:39:04,100,4,Cappuccino,Beverage,8.28,1,8.28,Uptown,Credit Card,Picked Up
377,2024-07-22 17:58:12,100,3,Gelato,Dessert,11.33,2,22.66,Uptown,Online Payment,Delivered
378,2024-08-19 18:29:34,22,3,Tiramisu,Dessert,18.38,3,55.14,Suburb,Credit Card,Delivered
378,2024-04-19 21:44:20,22,4,Cappuccino,Beverage,8.28,1,8.28,Suburb,Cash,Picked Up
378,2024-02-09 00:58:16,22,4,Espresso,Beverage,5.45,1,5.45,Suburb,Credit Card,Picked Up
379,2024-11-19 08:39:31,84,4,Espresso,Beverage,5.45,2,10.9,Uptown,Credit Card,Picked Up
379,2024-03-16 09:18:25,84,4,Cappuccino,Beverage,8.28,3,24.84,Uptown,Online Payment,Picked Up
379,2024-04-25 01:13:01,84,3,Tiramisu,Dessert,18.38,2,36.76,Uptown,Cash,Delivered
380,2024-03-29 08:17:48,3,4,Cappuccino,Beverage,8.28,3,24.84,Downtown,Online Payment,Delivered
380,2024-05-20 03:39:19,3,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Downtown,Cash,Picked Up
381,2024-03-10 16:30:59,14,3,Panna Cotta,Dessert,6.3,3,18.9,Downtown,Cash,Delivered
382,2024-04-27 09:20:17,99,1,Bruschetta,Appetizer,5.38,3,16.14,Uptown,Credit Card,Picked Up
382,2024-01-06 11:52:20,99,4,Limoncello,Beverage,12.58,1,12.58,Uptown,Cash,Picked Up
382,2024-10-01 23:12:38,99,2,Spaghetti Carbonara,Main Course,16.05,2,32.1,Uptown,Online Payment,Delivered
382,2024-07-26 10:29:59,99,1,Stuffed Mushrooms,Appetizer,9.13,1,9.13,Uptown,Online Payment,Delivered
382,2024-02-19 03:50:19,99,4,Cappuccino,Beverage,8.28,1,8.28,Uptown,Cash,Picked Up
383,2024-04-16 12:46:00,42,3,Gelato,Dessert,11.33,1,11.33,Uptown,Online Payment,Delivered
383,2024-01-18 16:14:13,42,2,Spaghetti Carbonara,Main Course,16.05,3,48.15,Uptown,Online Payment,Picked Up
383,2024-01-22 04:13:09,42,4,Limoncello,Beverage,12.58,3,37.74,Uptown,Online Payment,Picked Up
383,2024-08-02 21:40:45,42,3,Panna Cotta,Dessert,6.3,3,18.9,Uptown,Online Payment,Picked Up
384,2024-04-23 10:54:39,45,2,Margherita Pizza,Main Course,8.35,2,16.7,Uptown,Credit Card,Delivered
384,2024-09-27 20:24:04,45,1,Bruschetta,Appetizer,5.38,2,10.76,Uptown,Cash,Delivered
384,2024-02-19 01:00:36,45,3,Panna Cotta,Dessert,6.3,3,18.9,Uptown,Cash,Picked Up
384,2024-09-04 17:22:33,45,2,Spaghetti Carbonara,Main Course,16.05,2,32.1,Uptown,Credit Card,Delivered
384,2024-12-03 06:38:42,45,2,Chicken Alfredo,Main Course,15.15,3,45.45,Uptown,Credit Card,Picked Up
385,2024-10-19 08:31:53,39,2,Spaghetti Carbonara,Main Course,16.05,3,48.15,Downtown,Credit Card,Delivered
385,2024-07-09 15:19:15,39,4,Espresso,Beverage,5.45,2,10.9,Downtown,Online Payment,Picked Up
385,2024-02-09 20:11:10,39,2,Margherita Pizza,Main Course,8.35,2,16.7,Downtown,Cash,Delivered
385,2024-12-04 22:20:15,39,1,Garlic Bread,Appetizer,14.59,3,43.77,Downtown,Online Payment,Picked Up
386,2024-01-05 18:19:18,49,1,Bruschetta,Appetizer,5.38,3,16.14,Downtown,Online Payment,Picked Up
386,2024-08-10 22:39:58,49,3,Tiramisu,Dessert,18.38,2,36.76,Downtown,Online Payment,Picked Up
386,2024-04-20 10:14:04,49,2,Margherita Pizza,Main Course,8.35,2,16.7,Downtown,Cash,Delivered
387,2024-07-01 07:05:47,24,1,Bruschetta,Appetizer,5.38,3,16.14,Downtown,Credit Card,Picked Up
387,2024-07-04 21:56:23,24,4,Cappuccino,Beverage,8.28,3,24.84,Downtown,Online Payment,Picked Up
387,2024-06-20 01:28:00,24,3,Panna Cotta,Dessert,6.3,1,6.3,Downtown,Credit Card,Delivered
388,2024-05-12 07:36:34,20,1,Garlic Bread,Appetizer,14.59,1,14.59,Downtown,Online Payment,Picked Up
388,2024-03-12 14:23:38,20,1,Stuffed Mushrooms,Appetizer,9.13,3,27.39,Downtown,Cash,Delivered
388,2024-01-20 22:51:56,20,1,Bruschetta,Appetizer,5.38,1,5.38,Downtown,Cash,Delivered
388,2024-04-08 01:16:08,20,2,Spaghetti Carbonara,Main Course,16.05,2,32.1,Downtown,Cash,Picked Up
388,2024-11-30 15:50:24,20,3,Gelato,Dessert,11.33,2,22.66,Downtown,Credit Card,Picked Up
389,2024-07-04 12:45:31,48,2,Chicken Alfredo,Main Course,15.15,1,15.15,Uptown,Cash,Delivered
390,2024-02-14 07:22:09,35,3,Gelato,Dessert,11.33,2,22.66,Uptown,Cash,Delivered
391,2024-11-15 06:40:23,33,1,Bruschetta,Appetizer,5.38,3,16.14,Uptown,Cash,Picked Up
392,2024-01-26 09:02:41,99,4,Limoncello,Beverage,12.58,1,12.58,Uptown,Credit Card,Delivered
392,2024-06-04 14:51:50,99,1,Garlic Bread,Appetizer,14.59,3,43.77,Uptown,Online Payment,Delivered
393,2024-07-09 23:24:36,61,2,Chicken Alfredo,Main Course,15.15,3,45.45,Uptown,Online Payment,Delivered
393,2024-01-29 18:29:45,61,1,Stuffed Mushrooms,Appetizer,9.13,2,18.26,Uptown,Credit Card,Picked Up
393,2024-08-12 02:13:37,61,1,Garlic Bread,Appetizer,14.59,1,14.59,Uptown,Credit Card,Delivered
394,2024-09-01 10:51:33,86,2,Margherita Pizza,Main Course,8.35,3,25.05,Downtown,Credit Card,Picked Up
395,2024-09-23 14:11:14,2,4,Espresso,Beverage,5.45,1,5.45,Downtown,Cash,Delivered
395,2024-01-21 19:40:22,2,1,Bruschetta,Appetizer,5.38,3,16.14,Downtown,Online Payment,Picked Up
395,2024-02-28 22:11:53,2,3,Tiramisu,Dessert,18.38,3,55.14,Downtown,Online Payment,Delivered
396,2024-02-27 22:37:20,48,1,Stuffed Mushrooms,Appetizer,9.13,1,9.13,Downtown,Online Payment,Picked Up
396,2024-11-11 00:23:31,48,3,Panna Cotta,Dessert,6.3,3,18.9,Downtown,Cash,Delivered
397,2024-08-06 14:02:42,46,4,Limoncello,Beverage,12.58,1,12.58,Suburb,Cash,Picked Up
397,2024-04-27 23:57:08,46,3,Gelato,Dessert,11.33,1,11.33,Suburb,Credit Card,Picked Up
398,2024-02-03 01:56:36,57,1,Garlic Bread,Appetizer,14.59,2,29.18,Suburb,Online Payment,Delivered
398,2024-04-06 09:18:26,57,3,Tiramisu,Dessert,18.38,2,36.76,Suburb,Cash,Picked Up
399,2024-02-16 00:02:54,91,2,Spaghetti Carbonara,Main Course,16.05,3,48.15,Uptown,Credit Card,Picked Up
399,2024-08-04 17:37:03,91,3,Gelato,Dessert,11.33,3,33.99,Uptown,Credit Card,Picked Up
399,2024-10-23 21:07:45,91,3,Panna Cotta,Dessert,6.3,3,18.9,Uptown,Online Payment,Delivered
399,2024-06-10 15:01:22,91,2,Margherita Pizza,Main Course,8.35,1,8.35,Uptown,Online Payment,Delivered
399,2024-08-23 11:17:24,91,1,Stuffed Mushrooms,Appetizer,9.13,2,18.26,Uptown,Credit Card,Picked Up
400,2024-08-19 12:18:17,70,1,Garlic Bread,Appetizer,14.59,3,43.77,Uptown,Cash,Delivered
400,2024-11-03 02:14:19,70,4,Cappuccino,Beverage,8.28,3,24.84,Uptown,Credit Card,Delivered
400,2024-08-28 04:04:36,70,3,Gelato,Dessert,11.33,2,22.66,Uptown,Online Payment,Delivered
400,2024-03-28 15:33:23,70,3,Tiramisu,Dessert,18.38,3,55.14,Uptown,Online Payment,Picked Up
401,2024-10-28 05:59:16,25,3,Gelato,Dessert,11.33,2,22.66,Suburb,Credit Card,Picked Up
401,2024-07-21 22:43:44,25,1,Stuffed Mushrooms,Appetizer,9.13,1,9.13,Suburb,Cash,Delivered
401,2024-05-27 17:22:48,25,4,Espresso,Beverage,5.45,1,5.45,Suburb,Cash,Delivered
401,2024-06-23 23:05:56,25,2,Spaghetti Carbonara,Main Course,16.05,1,16.05,Suburb,Cash,Delivered
402,2024-06-20 22:27:31,63,1,Garlic Bread,Appetizer,14.59,3,43.77,Downtown,Online Payment,Picked Up
403,2024-04-25 11:31:55,85,4,Espresso,Beverage,5.45,1,5.45,Uptown,Online Payment,Delivered
403,2024-11-30 01:20:03,85,4,Limoncello,Beverage,12.58,1,12.58,Uptown,Cash,Picked Up
